name_question,category,category2,abstract,contents,source,URL,name_exam,sortA,sortB,sortC,sortD,sortE,year,month,day,lunar_date,ganji_kr_year,ganji_kr_month,ganji_kr_day,ganji_cn_year,ganji_cn_month,ganji_cn_day,is_leap_month
1501년_식년시소과_문제,,,,,홍치14년신유2월○일생원진사방(弘治十四年辛酉二月○日生員進士榜),,1501년_식년시소과_생원,소과,생원,식년시,,,1501.0,2.0,24.0,1501-01-27,신유,경인,병자,辛酉,庚寅,丙子,False
1501년_식년시대과_문제,策,,恤民任賢,,국조문과방목(國朝文科榜目),,1501년_식년시대과,대과,,식년시,,,1501.0,4.0,2.0,1501-03-05,신유,임진,계축,辛酉,壬辰,癸丑,False
1501년_식년시대과_문제,策,,恤民任賢,,국조문과방목(國朝文科榜目),,1501년_식년시대과,대과,,식년시,,,1501.0,4.0,2.0,1501-03-05,신유,임진,계축,辛酉,壬辰,癸丑,False
1501년_식년시대과_문제,賦,,罰不及嗣賞延于世,,국조문과방목(國朝文科榜目),,1501년_식년시대과,대과,,식년시,,,1501.0,4.0,2.0,1501-03-05,신유,임진,계축,辛酉,壬辰,癸丑,False
1501년_식년시대과_문제,賦,,罰不及嗣賞延于世,,국조문과방목(國朝文科榜目),,1501년_식년시대과,대과,,식년시,,,1501.0,4.0,2.0,1501-03-05,신유,임진,계축,辛酉,壬辰,癸丑,False
1502년_알성시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1502년_알성시대과,대과,,알성시,,,1502.0,3.0,6.0,1502-01-18,임술,임인,신묘,壬戌,壬寅,辛卯,False
1503년_별시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1503년_별시대과,대과,,별시,,,1503.0,8.0,26.0,1503-07-25,계해,경신,기축,癸亥,庚申,己丑,False
1504년_식년시소과_초시_문제,,,,,홍치17년【연산10년】갑자방목(弘治十七年【燕山十年】甲子榜目),,1504년_식년시소과_초시,소과,생원,식년시,초시,,1504.0,8.0,1.0,1504-06-11,갑자,신미,경오,甲子,辛未,庚午,False
1504년_별시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1504년_별시대과_초시,대과,,별시,초시,,1504.0,4.0,6.0,1504-03-12,갑자,무진,계유,甲子,戊辰,癸酉,False
1504년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1504년_식년시대과_초시,대과,,식년시,초시,,1504.0,9.0,6.0,1504-07-18,갑자,임신,병오,甲子,壬申,丙午,False
1504년_별시2대과_초시_문제,詩,,"春開梨園閑閱芳樂, 期剪群邪得忠如渴, 盡誅釣名欲取純誠",,"국조문과방목(國朝文科榜目),실록",https://sillok.history.go.kr/id/kja_11011012_001,1504년_별시2대과,대과,,별시2,초시,,1504.0,11.0,22.0,1504-10-06,갑자,을해,계해,甲子,乙亥,癸亥,False
1506년_별시대과_전시_문제,,,,,국조문과방목(國朝文科榜目),,1506년_별시대과,대과,,별시,전시,,1506.0,4.0,15.0,1506-03-12,병인,임진,임진,丙寅,壬辰,壬辰,False
1506년_별시대과_전시_문제,,,,,국조문과방목(國朝文科榜目),,1506년_별시2대과,대과,,별시2,전시,,1506.0,5.0,26.0,1506-04-24,병인,계사,계유,丙寅,癸巳,癸酉,False
1507년_증광시소과_초시_문제,,,,,정덕2년정묘춘증광사마방목(正德二年丁卯春增廣司馬榜目),,1507년_증광시소과_생원,소과,생원,증광시,초시,,1507.0,2.0,18.0,1507-01-27,정묘,임인,신축,丁卯,壬寅,辛丑,False
1507년_증광시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_증광시대과,대과,,증광시,초시,,1507.0,3.0,25.0,1507-02-02,정묘,계묘,병자,丁卯,癸卯,丙子,False
1507년_식년시소과_초시_문제,,,,,정덕2년정묘9월초7일사마방목(正德二年丁卯九月初七日司馬榜目),,1507년_식년시소과_생원,소과,생원,식년시,초시,,1507.0,9.0,7.0,1507-07-21,정묘,무신,임술,丁卯,戊申,壬戌,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_식년시대과_초시,대과,,식년시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1507년_중시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1507년_중시대과_초시,대과,,중시,초시,,1507.0,10.0,9.0,1507-08-23,정묘,기유,갑오,丁卯,己酉,甲午,False
1508년_소과_문제_문제,詩,,蘭亭_飮,蘭亭_飮詩 課試○戊辰九,_庵先生集卷1,,1508년_소과_생원,소과,생원,,,,1508.0,0.0,0.0,0000-00-00,갑자,갑자,갑자,甲子,甲子,甲子,False
1508년_알성시대과_문제,,,,,국조문과방목(國朝文科榜目),,1508년_알성시대과,대과,,알성시,,,1508.0,2.0,9.0,1507-12-28,정묘,계축,정유,丁卯,癸丑,丁酉,False
1509년_별시대과_문제,,,,,국조문과방목(國朝文科榜目),,1509년_별시대과,대과,,별시,,,1509.0,4.0,6.0,1509-03-07,기사,무진,기해,己巳,戊辰,己亥,False
1510년_식년시소과_문제,,,,,정덕5년경오2월25일사마방목(正德五年庚午二月二十五日司馬榜目),,1510년_식년시소과_생원,소과,생원,식년시,,,1510.0,2.0,25.0,1510-01-07,경오,무인,갑자,庚午,戊寅,甲子,False
1510년_식년시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1510년_식년시대과,대과,,식년시,,,1510.0,3.0,22.0,1510-02-03,경오,기묘,기축,庚午,己卯,己丑,False
1511년_별시대과_전시_문제,策,,,,국조문과방목(國朝文科榜目),,1511년_별시대과_전시,대과,,별시,전시,,1511.0,3.0,16.0,1511-02-07,신미,신묘,무자,辛未,辛卯,戊子,False
1513년_별시대과_전시_문제,策,,酒禍,,국조문과방목(國朝文科榜目),,1513년_별시대과_전시,대과,,별시,전시,,1513.0,2.0,26.0,1513-01-11,계유,갑인,신사,癸酉,甲寅,辛巳,False
1513년_식년시소과_전시_문제,,,,,정덕8년계유8월20일생원진사방(正德八年癸酉八月二十日生員進士榜),,1513년_식년시소과_전시,소과,생원,식년시,전시,,1513.0,8.0,20.0,1513-07-10,계유,경신,병자,癸酉,庚申,丙子,False
1513년_별시대과_전시_문제,,,,,"국조문과방목(國朝文科榜目),실록",https://sillok.history.go.kr/id/kka_10809011_001,1513년_식년시대과_전시,대과,,식년시,전시,,1513.0,9.0,11.0,1513-08-03,계유,신유,무술,癸酉,辛酉,戊戌,False
1514년_알성시대과_문제,講,,明經,,국조문과방목(國朝文科榜目),,1514년_알성시대과,대과,,알성시,,,1514.0,5.0,6.0,1514-04-02,갑술,기사,을미,甲戌,己巳,乙未,False
1514년_별시대과_문제,,,,,"국조문과방목(國朝文科榜目),실록",https://sillok.history.go.kr/id/kka_10909018_001,1514년_별시대과,대과,,별시,,,1514.0,9.0,18.0,1514-08-20,갑술,계유,경술,甲戌,癸酉,庚戌,False
1515년_알성시대과_문제,策,,治道,,국조문과방목(國朝文科榜目),,1515년_알성시대과,대과,,알성시,,,1515.0,8.0,19.0,1515-06-30,을해,계미,을유,乙亥,癸未,乙酉,False
1516년_식년시소과_문제,,,,,정덕11년병자식생원진사방(正德十一年丙子式生員進士榜),,1516년_식년시소과_생원,소과,생원,식년시,,,1516.0,3.0,7.0,1516-01-24,병자,경인,병오,丙子,庚寅,丙午,False
1516년_식년시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1516년_식년시대과,대과,,식년시,,,1516.0,3.0,25.0,1516-02-13,병자,신묘,갑자,丙子,辛卯,甲子,False
1516년_별시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1516년_별시대과,대과,,별시,,,1516.0,9.0,6.0,1516-07-30,병자,병신,기유,丙子,丙申,己酉,False
1516년_중시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1516년_중시대과,대과,,중시,,,1516.0,9.0,16.0,1516-08-10,병자,정유,기미,丙子,丁酉,己未,False
1517년_별시대과_문제,頌,,斗米三錢,,국조문과방목(國朝文科榜目),,1517년_별시대과,대과,,별시,,,1517.0,10.0,25.0,1517-10-01,정축,신해,계묘,丁丑,辛亥,癸卯,False
1517년_별시대과_문제,表,,司馬光進稽古錄,,국조문과방목(國朝文科榜目),,1517년_별시대과,대과,,별시,,,1517.0,10.0,25.0,1517-10-01,정축,신해,계묘,丁丑,辛亥,癸卯,False
1519년_식년시소과_복시_문제,賦,,大樂,,가정[정덕]기묘식사마방목(嘉靖[正德]己卯式司馬榜目),,1519년_식년시소과__복시,소과,생원,식년시,복시,초장,1519.0,2.0,13.0,1519-01-04,기묘,병인,기해,己卯,丙寅,己亥,False
1519년_식년시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1519년_식년시대과,대과,,식년시,,,1519.0,3.0,19.0,1519-02-09,기묘,정묘,계유,己卯,丁卯,癸酉,False
1519년_현량과대과_문제,策,,,,국조문과방목(國朝文科榜目),,1519년_현량과대과,대과,,현량과,,,1519.0,4.0,13.0,1519-03-05,기묘,무진,무술,己卯,戊辰,戊戌,False
1519년_별시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1519년_별시대과,대과,,별시,,,1519.0,10.0,17.0,1519-09-14,기묘,갑술,을사,己卯,甲戌,乙巳,False
1520년_별시대과_전시_문제,策,,,,국조문과방목(國朝文科榜目),,1520년_별시대과_전시,대과,,별시,전시,,1520.0,9.0,10.0,1520-08-19,경진,을유,갑술,庚辰,乙酉,甲戌,False
1521년_별시대과_문제,策,,,,국조문과방목(國朝文科榜目),,1521년_별시대과,대과,,별시,,,1521.0,12.0,18.0,1521-11-10,신사,경자,무오,辛巳,庚子,戊午,False
1522년_식년시소과_초시_문제,,,,,가정1년【아중종대왕17년】임오식년사마방목(嘉靖元年【我中宗大王十七年】壬午式年司馬榜目),,1522년_식년시소과_초시,소과,생원,식년시,초시,,1522.0,2.0,21.0,1522-01-15,임오,임인,계해,壬午,壬寅,癸亥,False
1522년_식년시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1522년_식년시대과_초시,대과,,식년시,초시,,1522.0,3.0,26.0,1522-02-19,임오,계묘,병신,壬午,癸卯,丙申,False
1522년_별시대과_초시_문제,表,,,,국조문과방목(國朝文科榜目),,1522년_별시대과_초시,대과,,별시,초시,,1522.0,11.0,4.0,1522-10-07,임오,신해,기묘,壬午,辛亥,己卯,False
1522년_별시대과_초시_문제,表,,,,국조문과방목(國朝文科榜目),,1522년_별시대과_초시,대과,,별시,초시,,1522.0,11.0,4.0,1522-10-07,임오,신해,기묘,壬午,辛亥,己卯,False
1522년_별시대과_초시_문제,箴,,,,국조문과방목(國朝文科榜目),,1522년_별시대과_초시,대과,,별시,초시,,1522.0,11.0,4.0,1522-10-07,임오,신해,기묘,壬午,辛亥,己卯,False
1522년_별시대과_초시_문제,箴,,,,국조문과방목(國朝文科榜目),,1522년_별시대과_초시,대과,,별시,초시,,1522.0,11.0,4.0,1522-10-07,임오,신해,기묘,壬午,辛亥,己卯,False
1523년_알성시대과_문제,表,,,,국조문과방목(國朝文科榜目),,1523년_알성시대과,대과,,알성시,,,1523.0,3.0,27.0,1523-03-01,계미,병진,임인,癸未,丙辰,壬寅,False
1524년_별시대과_초시_문제,策,,,,국조문과방목(國朝文科榜目),,1524년_별시대과_초시,대과,,별시,초시,,1524.0,2.0,19.0,1524-01-06,갑신,병인,신미,甲申,丙寅,辛未,False
1525년_식년시소과_초시_문제,,,,,가정4년을유2월21일생원진사시방목(嘉靖四年乙酉二月二十一日生員進士試榜目),,1525년_식년시소과_초시,소과,생원,식년시,초시,,1525.0,2.0,21.0,1525-01-20,을유,무인,기묘,乙酉,戊寅,己卯,False
1525년_식년시대과_초시_문제,表,,,,국조문과방목(國朝文科榜目),,,,,,,,1525.0,3.0,25.0,1525-02-22,을유,기묘,신해,乙酉,己卯,辛亥,False
1525년_식년시대과_초시_문제,表,,,,국조문과방목(國朝文科榜目),,,,,,,,1525.0,3.0,25.0,1525-02-22,을유,기묘,신해,乙酉,己卯,辛亥,False
1525년_식년시대과_초시_문제,詔,,,,국조문과방목(國朝文科榜目),,,,,,,,1525.0,3.0,25.0,1525-02-22,을유,기묘,신해,乙酉,己卯,辛亥,False
1525년_식년시대과_초시_문제,詔,,,,국조문과방목(國朝文科榜目),,,,,,,,1525.0,3.0,25.0,1525-02-22,을유,기묘,신해,乙酉,己卯,辛亥,False
1526년_별시대과_전시_문제,策,,,,국조문과방목(國朝文科榜目),,1526년_별시대과_전시,대과,,별시,전시,,1526.0,9.0,26.0,1526-08-10,병술,정유,신유,丙戌,丁酉,辛酉,False
1526년_중시대과_전시_문제,策,,,,국조문과방목(國朝文科榜目),,1526년_중시대과_전시,대과,,중시,전시,,1526.0,10.0,17.0,1526-09-02,병술,무술,임오,丙戌,戊戌,壬午,False
1528년_식년시소과_문제,,,,,가정7년무자2월24일생원진사방목(嘉靖七年戊子二月二十四日生員進士榜目),,1528년_식년시소과_생원,소과,생원,식년시,,,1528.0,2.0,24.0,1528-01-24,무자,갑인,정유,戊子,甲寅,丁酉,False
1528년_별시대과_초시_문제,,,,,국조문과방목(國朝文科榜目),,1528년_별시대과_초시,대과,,별시,초시,,1528.0,9.0,24.0,1528-09-01,무자,임술,경오,戊子,壬戌,庚午,False
1528년_식년시대과_문제,,,,,국조문과방목(國朝文科榜目),,1528년_식년시대과,대과,,식년시,,,1528.0,4.0,11.0,1528-03-13,무자,병진,갑신,戊子,丙辰,甲申,False
1528년_별시대과_전시_문제,,,,,"국조문과방목(國朝文科榜目),실록",https://sillok.history.go.kr/id/kka_12310015_008,1528년_여주별시대과_전시,대과,,여주별시,전시,,1528.0,10.0,15.0,1528-09-22,무자,임술,신묘,戊子,壬戌,辛卯,False
1531년_식년시소과_복시_문제,賦,,,,가정10년신묘8월○일사마방목(嘉靖十年辛卯八月○日司馬榜目),,1531년_식년시소과_복시,소과,생원,식년시,복시,초장,1531.0,8.0,15.0,1531-06-23,신묘,을미,을사,辛卯,乙未,乙巳,True
1531년_식년시대과_문제,表,,,,국조문과방목(國朝文科榜目),,1531년_식년시대과,대과,,식년시,,,1531.0,10.0,8.0,1531-08-18,신묘,정유,기해,辛卯,丁酉,己亥,False
1532년_별시대과_초시_문제,論,,,,국조문과방목(國朝文科榜目),,1532년_별시대과_초시,대과,,별시,초시,,1532.0,2.0,9.0,1531-12-24,신묘,신축,계묘,辛卯,辛丑,癸卯,False
1532년_별시대과_초시_문제,論,,,,국조문과방목(國朝文科榜目),,1532년_별시대과_초시,대과,,별시,초시,,1532.0,2.0,9.0,1531-12-24,신묘,신축,계묘,辛卯,辛丑,癸卯,False
1532년_별시대과_초시_문제,策,,,,"국조문과방목(國朝文科榜目),실록",https://sillok.history.go.kr/id/kka_12702009_001,1532년_별시대과_초시,대과,,별시,초시,,1532.0,2.0,9.0,1531-12-24,신묘,신축,계묘,辛卯,辛丑,癸卯,False
