question_id,category,abstract,content,abstract_ko,abstract_en,content_ko,content_en
Qde8aa2420113,詩,,飯顆山前問杜甫. 押前.,,,반과산 앞에서 두보를 찾노라.,Ask Du Fu in front of Fan Ke Mountain.
Qd7b3e913ec52,賦,,"梓人之道, 類於相.",,,목수의 도는 관상가의 도와 같다.,The art of the carpenter is similar to that of the physiognomist.
Qde8aa2420113,詩,,"赤壁秋夜, 與吹簫客問答. 押秋.",,,"적벽의 가을밤, 피리 부는 나그네와 문답하다. 가을을 압운으로 하다.","A Conversation with a Flute Player on an Autumn Night at Red Cliff. Rhyming with ""Autumn."""
Q2648f67f3c76,疑,,"問: 子曰: “吾嘗終日不食, 終夜不寐以思, 無益.” 孟子曰: “思則得之, 不思則不得.” 思一也, 而孔子則以爲無益, 孟子則以爲得之, 聖人之言, 有此異同, 何歟?",,,"문: 공자께서는 ""나는 일찍이 하루 종일 먹지 않고, 밤새도록 잠을 자지 않고 생각해보았지만, 이로움이 없었다""라고 하셨고, 맹자께서는 ""생각하면 얻을 수 있고, 생각하지 않으면 얻을 수 없다""라고 하셨습니다. 생각한다는 것은 같은데, 공자는 이로움이 없다고 하고 맹자는 얻을 수 있다고 하니, 성인의 말씀에 이런 차이가 있는 까닭이 무엇입니까?","Question: Confucius said, ""I once spent all day without eating and all night without sleeping to think, but it was of no benefit."" Mencius said, ""If you think, you will attain it; if you don't think, you won't attain it."" Though both speak of thinking, Confucius considered it useless while Mencius said it leads to attainment. Why is there such a difference between the words of these sages?"
Qdedd44b41f08,易義,,"損益, 盛衰之始.",,,"이익과 손해, 성함과 쇠함의 시작.","The beginning of loss and gain, prosperity and decline."
Q2648f67f3c76,疑,,"問: 子曰: “齊桓公 正而不譎.” 夫子旣稱其正, 則孟子之謂仲尼之徒無道其事者, 何歟?",,,"문: 공자께서 ""제 환공은 바르고 교묘하지 않았다""고 말씀하셨는데, 공자께서 이미 그의 올바름을 칭찬하셨다면, 맹자가 중니의 무리들이 그의 일을 도리에 맞지 않다고 말했다는 것은 어째서입니까?","Question: Confucius said, ""Duke Huan of Qi was upright and not deceitful."" Since Confucius praised his uprightness, why did Mencius say that the followers of Confucius did not justify his actions?"
Q1b901ee87335,禮義,,"禮之於人, 猶酒之有蘖.",,,예(禮)가 사람에게 있어서는 마치 술에 누룩이 있는 것과 같다.,The role of propriety to humans is like the yeast in wine.
Q2d3b69384481,箴,,敬德祈命,,,경건하게 생명을 기원하다,Pray for blessings through reverence and virtue
Q25e813369399,表,,擬隋太常卿牛弘請修緝中國舊音悉停魏周邊裔之聲,,,수나라 태상경 우홍이 중국의 옛 음악을 정비하고 위나라와 주나라의 변방 민족의 음악을 모두 중지할 것을 청하는 것에 대한 글,"Proposal by Minister Niu Hong of the Sui Dynasty to restore ancient Chinese music and cease all Wei, Zhou, and barbarian tunes"
Q692947b298f7,,,,,,,
Qf9da773af7f3,,,,,,,
Q7cf503f04b4c,賦,,師事廣武君.,,,광무군을 스승으로 섬겼다.,He served under Lord Guangwu as his teacher.
Q943ce4eb172b,詩,,拜書辭曹公. 押公.,,,"조공께 편지로 하직 인사를 드리고, 공께서 호송하셨다.",He wrote a letter of resignation to Cao Gong and was detained by him.
Q7cf503f04b4c,賦,,罷筆敎獨步.,,,붓을 내려놓고 홀로 거닐다.,"After finishing writing, teach walking alone."
Q943ce4eb172b,詩,,詩賀_州谿堂. 押堂.,,,가주 계당을 시로 축하하다. 당(堂) 운을 맞추다.,"Poem on the Stream Pavilion in Gajoo, rhyming with ""tang"""
Q8a276cb7038c,疑,,"問: 論語堯曰: “咨爾舜, 天之曆數在爾躬, 允執厥中.” 舜亦以此命禹. 子曰: “文王旣沒, 文不在玆乎?” 又曰: “吾道, 一以貫之.” 前聖後聖, 其道宜無不同, 而堯舜之中, 文王之文, 孔子之一, 何其不同歟? _曾思孟, 同得聖人之道, 則四子之合於前聖者, 亦可歷指而言歟?",,,"질문: 논어 요왈 편에 ""아! 너 순이여, 하늘의 운명이 네게 있으니 진실로 그 중도를 잡으라""고 했고, 순도 이와 같이 우에게 명했습니다. 공자께서는 ""문왕이 돌아가시니, 문이 여기 있지 않은가?""라고 하셨고, 또 ""나의 도는 하나로 관통한다""고 하셨습니다. 이전 성인과 이후 성인의 도가 마땅히 다르지 않아야 할 터인데, 요순의 '중', 문왕의 '문', 공자의 '일'이 왜 서로 다릅니까? 증자, 사물, 자사, 맹자가 성인의 도를 같이 얻었다면, 이 네 사람이 이전 성인들과 부합하는 점을 하나하나 짚어 말할 수 있습니까?","Question: In the Analects, Yao said: ""Oh Shun, the celestial calculations rest in your person, hold firmly to the middle way."" Shun also gave this command to Yu. The Master said: ""After King Wen's death, does not culture reside here?"" He also said: ""My way is penetrated by a single thread."" The way of earlier and later sages should not differ, yet how are Yao and Shun's 'middle', King Wen's 'culture', and Confucius's 'one' different? If Zeng, Si, and Meng all attained the way of the sages, can we also point out how these four masters aligned with the earlier sages?"
Q6b05b8fb5a2e,禮義,,"賢者之祭, 必受其福.",,,현자가 제사를 지내면 반드시 그 복을 받는다.,"When the virtuous person makes an offering, they will surely receive blessings."
Q8a276cb7038c,疑,,"問: 子曰: “邦有道, 危言, 邦無道, 言遜.” 而益稷無危言, _干不遜言者, 何歟?",,,"문: 공자께서 말씀하시기를 ""나라에 도가 있으면 강직한 말을 하고, 나라에 도가 없으면 말을 겸손하게 하라"" 하셨는데, 익과 직은 강직한 말을 하지 않았고 ___ 겸손하지 않은 말을 한 것은 무엇 때문입니까?","Question: Confucius said, ""When the state has the Way, speak boldly; when the state lacks the Way, speak submissively."" Yet Yi and Ji did not speak boldly, and Gan spoke without submissiveness - why is this?"
Q2cced3d3db0b,詩義,,"我日斯邁, 而月斯征.",,,"나는 날마다 전진하고, 달마다 나아가리라.","Day by day I stride forward, month by month I journey onward."
Qb3435acfe486,賦,,反風起禾,,,바람을 거슬러 벼가 자란다,"Against the wind, the grain rises"
Q86a5751fed60,表,,擬商伊尹進咸有一德之訓,,,이윤이 (商나라 임금에게) 올린 '한결같은 덕'에 대한 가르침을 모방하다,"Respectfully Submitting ""The Teaching of Complete Virtue"" in the Style of Yi Yin"
Qea31cfbec47f,表,,擬唐左散騎常侍李泌請勿以安西北庭兩鎭棄與吐蕃,,,안서와 북정 두 진을 토번에게 버려두지 말 것을 청하는 당나라 좌산기상시 이필의 상소를 본뜸,"A petition to Emperor Tang from Left Palace Attendant Li Mi, requesting not to abandon the two garrisons of Anxi and Beiting to Tibet"
Qc043d2f6075a,表,,擬唐_無量請克謹天戒納忠遠諛_寢東都行幸,,,당나라의 글을 본떠서 지음_한량없이 자신을 억제하고 삼가며 하늘의 계율을 받들어 충성을 바치고 아첨을 멀리하다_동도에서 행차할 때,"Modeled after Tang Dynasty - Carefully observe heavenly precepts, embrace loyalty and avoid flattery - sleeping in the Eastern Capital during the royal progress"
Q5d4578ebd9a3,賦,,地利不如人和,,,지리적 이점보다 인화가 더 낫다,Geographical advantage is not as important as unity among people.
Qb6773e1bf811,表,,擬宋趙_謝諭以匹馬入蜀爲治簡易遂拜參知政事,,,송나라 조응을 본받아 필마로 촉나라에 들어가 정치를 간이하게 하니 참지정사에 임명되었다,"""Zhao of Song Dynasty was recognized for his simple governance when he entered Shu region on horseback alone, and was subsequently appointed as Assistant Chief Councilor"""
Q3ee3da5df5cd,,,,,,,
Q6a0c1f1c213d,,,,,,,
Qf0619d2767d9,賦,,進諭郭晞營.,,,곽희영에게 나아가 가르침을 내리다.,Advanced to instruct Guo Xi's camp.
Q593a0584bad9,詩,,謝高太尉追_壽親衣段. 押謝.,,,가정대위 사고께서 부모님의 수수(장수)를 비는 옷감을 보내주신 것에 대한 감사의 답장,Thanking the Grand Commander for sending some fabric as a birthday gift for my parent. With gratitude.
Qf0619d2767d9,賦,,風送南昌宴.,,,바람이 남창의 잔치를 전하누나.,The wind carries the feast of Nanchang.
Q593a0584bad9,詩,,題_錦堂詩後. 押後.,,,금당의 시 끝에 쓰다. 압운하다.,Written after the poems in Jin Hall. Using the final rhyme.
Qf8836940b724,疑,,"問: 子答子貢去食信何先之問曰: “去食, 自古皆有死, 民無信, 不立.” 孟子曰: “此惟救死而恐不贍, 奚暇治禮義哉?” 信與禮義一也, 而聖人之言若是, 其不同, 何歟?",,,"묻기를: ""자공이 '식량과 신의를 버려야 한다면 어느 것을 먼저 버릴 것이냐'라고 물었을 때, '식량을 버린다. 예부터 죽음은 있어왔지만, 백성에게 신의가 없으면 나라가 설 수 없다'라고 답했습니다. 그런데 맹자는 '이는 오직 죽음을 구하기에 급급하여 예의를 다스릴 겨를이 없는 것이다'라고 했습니다. 신의와 예의는 하나인데 성인들의 말씀이 이렇게 다른 것은 무엇 때문입니까?""","Question: When Zigong asked about food and trust, which should come first, you answered: ""Without food, since ancient times all have died; without trust, society cannot stand."" Mengzi said: ""When saving people from death and fearing insufficiency, how can one have time to deal with propriety and righteousness?"" Trust and propriety/righteousness are one, yet the sages' words differ like this - why is that?"
Qe7181b61a514,書義,,旅王若公.,,,왕과 같은 공을 접대하다.,Journey like a king.
Qf8836940b724,疑,,"問: 中庸曰: “有弗思, 思之, 弗得, 弗措也.” 論語曰: “季文子, 三思而行, 再斯可矣.” 孟子曰: “周公, 仰而思之, 夜以繼日.” 子曰: “吾嘗終日不食, 終夜不寢以思, 無益, 不如學也.” 爲學之要, 莫切於思, 或欲其弗得弗措, 而或止以再斯爲可, 或夜以繼日, 而或以爲無益者, 何歟?",,,"중용에서는 ""생각하지 않던 것을 생각하고, 얻지 못하면 그만두지 않는다""라고 했고, 논어에서는 ""계문자는 세 번 생각하고 행동했는데, 두 번이면 충분하다""라고 했으며, 맹자는 ""주공은 우러러보며 생각하기를 밤낮으로 계속했다""라고 했고, 공자는 ""나는 일찍이 하루 종일 먹지 않고 밤새도록 자지 않고 생각했으나, 무익했으니 배우는 것만 못하다""라고 했다. 배움의 요체는 생각하는 것보다 더 절실한 것이 없는데, 어떤 경우는 얻지 못해도 그만두지 말라 하고, 어떤 경우는 두 번이면 족하다 하며, 어떤 경우는 밤낮으로 계속하라 하고, 어떤 경우는 무익하다고 하니 어찌된 일인가?","Question: The Doctrine of the Mean says: ""If you do not think about something and then think about it, if you do not understand it, do not give up."" The Analects says: ""Ji Wenzi thought thrice before acting; twice would have been enough."" Mencius says: ""The Duke of Zhou thought about it day and night continuously."" Confucius says: ""I once spent all day without eating and all night without sleeping to think, but it was of no benefit; it would have been better to study."" Thinking is essential to learning, but some say not to give up until understanding is reached, some say thinking twice is sufficient, some continue day and night, while others say it is of no benefit - why is this so?"
Qe7181b61a514,書義,,在璿璣玉衡，以齊七政.,,,천체 관측 기구인 선기옥형으로 해와 달과 오행성의 움직임을 관측한다.,"With the armillary sphere and jade sighting-tube, regulate the Seven Governing Bodies (Sun, Moon and Five Planets)."
Q85910523482f,表,,"漢丞相諸葛亮請以前漢興隆爲法, 後漢傾頹爲戒",,,한나라 승상 제갈량은 전한의 흥성을 본받고 후한의 쇠락을 경계로 삼기를 청하였다,Han Chancellor Zhuge Liang advised to take the prosperity of the Former Han as a model and the decline of the Later Han as a warning.
Q89359b9a64d5,策,,時,,,"때, 시간","time, season, hour, moment"
Qb18f7f3904fa,,,,,,,
Q5014affe2ddb,表,,"擬宋司馬光謝提擧嵩山崇福宮, 聽以書局自隨",,,"송나라 사마광이 숭산 숭복궁의 제거에게 감사하며, 서국(책방)을 가지고 따르도록 허락받은 것을 본떠 지음","Imitating Song Dynasty's Sima Guang's letter thanking the supervisor of Mount Song's Chongfu Palace, allowing him to bring his private library with him"
Q85e13a2d2e51,賦,,"一念之善, 景星慶雲",,,한 생각의 선함이 상서로운 별과 경사스러운 구름과 같다,A single good thought is like an auspicious star and celebratory clouds
Qe52ac7346c3a,策,,遷除,,,이사하여 나가다,Shift and remove
Q018211e469ee,,,,,,,
Q47f379a22d41,,,,,,,
Q25cbd18e9f85,賦,,喜談政事.,,,정사를 이야기하기를 좋아한다.,Delighted to discuss politics and state affairs.
Q29449c2e972e,詩,,來玉閣飮酒賦詩. 押賦.,,,옥각에 와서 술 마시며 시를 짓다. 운자는 '부(賦)'를 썼다.,Coming to Yugak to drink and compose poetry. Using 'fu' as the rhyme.
Q25cbd18e9f85,賦,,約盟洹水上.,,,환수 물가에서 맹약을 맺었다.,They made a covenant on the banks of the Huan River.
Q29449c2e972e,詩,,太液池製詩送黃學士還鄕. 押士.,,,태액지에서 지은 시로 고향에 돌아가는 황학사를 보내다.,A Poem Composed at Taeyeok Pond to Bid Farewell to Scholar Hwang Returning Home
