,id,name,year,writer,sort,description,grade,rank,above,height,width,provider,원소장처,webResourceURL,reference
,S1874000000,1874년 이익재(李益宰) 시권,1874,이익재(李益宰),,1874년(고종 11)에 이익재(李益宰)가 진사시에서 작성한 답안지,次下,미상,66,154,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1874.1111-20101008.B035a_055_00386_XXX,
,S1874000000,1874년 박숭목(朴崇穆) 시권,1874,박숭목(朴崇穆),,1874년(고종 11)에 박숭목(朴崇穆)이 진사시에서 작성한 답안지,次上,미상,62,155,한국고문서자료관,밀양 신호 밀성박씨·덕남서원,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1874.1111-20101008.B051a_076_00236_XXX,
,S18800420SF3,1880년 강소(姜熽) 시권,1880,강소(姜熽),,1875년(고종 12)에 박숭목(朴崇穆)이 진사시에서 작성한 답안지,次下外,미상,62.3,192,한국고문서자료관,김천 진주강씨 학암 강석귀 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1875.0000-20160628.C0801_002_00043_XXX,
,S18750000B,1875년 정기석(鄭夔錫) 시권,1875,정기석(鄭夔錫),대과,1875년(고종 12)에 정기석(鄭夔錫)이 생원시에서 작성한 답안지,미상,미상,39,160,한국고문서자료관,양주 사릉 해주정씨 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1875.0000-20181030.C1003_002_00348_XXX,
,S1875000000,1875년 이규일(李圭一) 시권,1875,이규일(李圭一),,1875년(고종 12)에 이규일(李圭一)이 생원시에서 작성한 답안지,次上,-,70,1545,한국고문서자료관,경주 소정 경주이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1875.0000-20101008.B041a_062_00457_XXX,
,S18790310SS1,1879년 정의묵(鄭宜黙) 시권,1879,정의묵(鄭宜黙),소과,1879년(고종 16)에 정의묵(鄭宜黙)이 진사시에서 작성한 답안지,次下,三之二十八(3등 28인),74,167,한국고문서자료관,상주 우산 진주정씨 우복 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1879.0000-20101008.B061a_088_00532_XXX,
,S1875000000,1875년 정기석(鄭夔錫) 시권,1875,정의묵(鄭宜黙),,1879년(고종 16)에 정의묵(鄭宜黙)이 진사시에서 작성한 답안지,次上,-,72,156,한국고문서자료관,상주 우산 진주정씨 우복 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1879.0000-20101008.B061a_088_00533_XXX,
,S18790121SF3,1879년 이익재(李益宰) 시권,1879,이익재(李益宰),소과,1879년(고종 16)에 이익재(李益宰)가 생원시에서 작성한 답안지,次下外,-,69,172,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1879.1111-20101008.B035a_055_00387_XXX,
,S1879030100,1879년 이익재(李益宰) 시권,1879,이익재(李益宰),,1880년(고종 17)에 이익재(李益宰)가 생원시에서 작성한 답안지,-,-,69,172,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1879.1111-20101008.B035a_055_00387_XXX,
,S1879081900,1879년 이원재(李元宰) 시권,1879,이원재(李元宰),,1879년(고종 16)에 이원재(李元宰)가 생원시에서 작성한 답안지,次下,-,69,164,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1879.1111-20101008.B035a_055_00388_XXX,
,S18790119SF1,1879년 박인양(朴仁陽) 시권,1879,박인양(朴仁陽),소과,1879년(고종 16)에 박인양(朴仁陽)이 진사시에서 작성한 답안지,次下外,-,67,165.5,한국고문서자료관,의정부 장암 반남박씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1879.1111-20101008.B070a_A01_00300_XXX,
,S1880000000,1880년 이계환(李啓煥) 시권,1880,이계환(李啓煥),,1880년(고종 17)에 이계환(李啓煥)이 생원시에서 작성한 답안지,次下,-,65.4,147,한국고문서자료관,칠곡 석전 광주이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1880.0000-20101008.B063a_092_00395_XXX,
,S18800000B,1880년 박인양(朴仁陽) 시권,1880,박인양(朴仁陽),대과,1880년(고종 17)에 박인양(朴仁陽)이 문과에서 작성한 답안지,次下,-,51,160.5,한국고문서자료관,의정부 장암 반남박씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1880.1111-20101008.B070a_A01_00294_XXX,
,S1882000000,1882년 정연학(鄭然學) 시권,1882,정연학(鄭然學),,1882년(고종 19)에 정연학(鄭然學)이 진사시에서 작성한 답안지,次下,-,70,150,한국고문서자료관,거창 강동 초계정씨 동계 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1882.0000-20101008.B013a_023_00159_XXX,
,A18820300B,1882년 유원성(柳遠聲) 시권,1882,유원성(柳遠聲),대과,1882년(고종 19)에 유원성(柳遠聲)이 문과에서 작성한 답안지,次下外,-,39,160,한국고문서자료관,안산 부곡 진주류씨 경성당,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1882.0000-20101008.B038a_058_00572_XXX,
,A18820307B,1882년 이관익(李觀翼) 시권,1882,이관익(李觀翼),대과,1882년(고종 19)에 이관익(李觀翼)이 문과에서 작성한 답안지,次上外,-,48,170,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1882.1111-20101008.B035a_055_00373_XXX,
,A18820325B,1882년 유원성(柳遠聲) 시권,1882,유원성(柳遠聲),대과,1882년(고종 19)에 유원성(柳遠聲)이 문과에서 작성한 답안지,-,-,45.5,335.5,한국고문서자료관,안산 부곡 진주류씨 경성당,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XI.1882.0000-20101008.B038a_058_00573_XXX,
,A1884000000,1884년 이원재(李元宰) 시권,1884,이원재(李元宰),,1884년(고종 21)에 이원재(李元宰)가 식년감시 진사시에서 작성한 답안지,-,-,65,156,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1884.1111-20101008.B035a_055_00389_XXX,
,A1884000000,1884년 권경채(權景采) 시권,1884,권경채(權景采),,1884년(고종 21)에 권경채(權景采)가 진사시에서 작성한 답안지,次上,-,66.5,130.3,한국고문서자료관,대전 무수동 안동권씨 유회당 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1884.1111-20101008.B059a_085_00590_XXX,
,A1885000000,1885년 정연석(鄭然奭) 시권,1885,정연석(鄭然奭),,1885년(고종 22)에 정연석(鄭然奭)이 진사시에서 작성한 답안지,-,-,75,160,한국고문서자료관,거창 강동 초계정씨 동계 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.0000-20101008.B013a_023_00160_XXX,
,A18850222SS1,1885년 김약제(金若濟) 시권,1885,김약제(金若濟),소과,1885년(고종 22)에 김약제(金若濟)가 진사시 복시에서 작성한 답안지,次上,三之百五十七(3등 157인),175.5,175.5x80.5,한국고문서자료관,서산 대교 경주김씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.0000-20101008.B060d_086_00807_XXX,
,A1885000000,1885년 정의묵(鄭宜黙) 시권,1885,정의묵(鄭宜黙),,1885년(고종 22)에 정의묵(鄭宜黙)이 진사시에서 작성한 답안지,三下,-,54.3,220,한국고문서자료관,상주 우산 진주정씨 우복 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.0000-20101008.B061a_088_00530_XXX,
,A18850000B,1885년 정의묵(鄭宜黙) 시권,1885,정의묵(鄭宜黙),대과,1885년(고종 22)에 정의묵(鄭宜黙)이 증광별시문과에서 작성한 답안지,三下,-,62.5,248,한국고문서자료관,상주 우산 진주정씨 우복 종가,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.0000-20101008.B061a_088_00531_XXX,
,A18850729SS3,1885년 이찬재(李纘宰) 시권,1885,이찬재(李纘宰),소과,1885년(고종 22)에 이찬재(李纘宰)가 증광 감시 생원시 복시에서 작성한 답안지,次下外,-,78,178,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.1111-20101008.B035a_055_00376_XXX,
,A18850515SF312,1885년 이찬재(李纘宰) 시권,1885,이찬재(李纘宰),소과,1885년(고종 22)에 이찬재(李纘宰)가 증광 감시 생원시 초시에서 작성한 답안지,次下,-,57,150,한국고문서자료관,제천 한수 연안이씨,,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.1111-20101008.B035a_055_00377_XXX,
,,,,,,,,,,,,,,,
김영인,S18850222SS122,1885년_식년_진사시_복시_초장_이원재(李元宰)_시권,1885,이원재(李元宰),소과,1885년 식년시 소과 복시 초장에서 이원재(李元宰)가 작성한 답안지,미상,미상,,73,175,한국고문서자료관,제천 한수 연안이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.1111-20101008.B035a_055_00390_XXX,
,Sc18850513SF,1885년_증광_진사시_초시_이원재(李元宰)_시권,1885,이원재(李元宰),소과,1885년 증광시 소과 초시(향시)에서 이원재(李元宰)가 작성한 답안지,三中外,미상,,73,175,한국고문서자료관,제천 한수 연안이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.1111-20101008.B035a_055_00390_XXX,시권을 통해 1885년 5월 13일 증광시 소과 진사시 초시 향시 답안임을 확인하였음. 1885년 증광시소과 진사시 초시(한성시)와 시험일자 동일.
,S18850525BF3,1885년_증광_문과_초시_종장_이성재(李聖宰)_시권,1885,이성재(李聖宰),대과,1885년 증광시 대과 종장(초시)에서 이성재(李聖宰)가 작성한 답안지,次上,미상,,48,157,한국고문서자료관,제천 한수 연안이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.1111-20101008.B035a_055_00391_XXX,기존 Exam 시트에 없는 1885년_증광시대과_초시(종장)에 해당하는 시험 정보를 시권 내용을 통해 확인함. Exam 시트에 추가해야 함.
,S18850727SS122,1885년_증광_진사시_복시_초장_권경채(權景采)_시권,1885,권경채(權景采),소과,1885년 증광시 소과 복시에서 권경채(權景采)가 작성한 답안지,三下,一之四(1등 4인),,79,164.5,한국고문서자료관,대전 무수동 안동권씨 유회당 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1885.1111-20101008.B059a_085_00591_XXX,
,Sc18850515SF,1885년_증광_생원시_초시_정기석(鄭夔錫)_시권,1885,정기석(鄭夔錫),소과,1885년 증광시 소과 초시(향시)에서 정기석(鄭夔錫)이 작성한 답안지,次上,미상,,70,141.1,한국고문서자료관,양주 사릉 해주정씨 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1885.0000-20181030.C1003_002_00349_XXX,시권을 통해 1885년 5월 15일 증광시소과 생원시 초시 향시(전라좌도)의 답안임을 확인하였음. 1885년 증광시소과 생원시 초시(한성시)와 시험일자 동일.
,S18850525BF3,1885년_증광_문과_초시_종장_이덕용(李德鎔)_시권,1885,이덕용(李德鎔),대과,1885년 증광시 대과 종장(초시)에서 이덕용(李德鎔)이 작성한 답안지,次上,미상,,46,172.6,한국고문서자료관,공주 전주이씨 숭선군파 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1885.0000-20190219.C1004_002_00217_XXX,1885년 이성재와 같은 시험을 본 것으로 보임(동일한 시제)
,S18860307BT,1886년_정시_문과_전시_김약제(金若濟)_시권,1886,김약제(金若濟),대과,1886년 정시 대과 전시에서 김약제(金若濟)가 작성한 답안지,三下二,二之一(乙科第一人),,108.5,79,한국고문서자료관,서산 대교 경주김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1886.0000-20101008.B060d_086_00808_XXX,
,S18870816SF112,1887년_식년_생원시_초시_초장_임기호(任起鎬)_시권,1887,임기호(任起鎬),소과,1887년 식년시 소과 초시 초장에서 임기호(任起鎬)가 작성한 답안지,次上,미상,,66.5,150,한국고문서자료관,이천 고백 풍천임씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1887.0000-20101008.B047a_071_00189_XXX,
,S18880221SS311,1888년_식년_생원시_복시_종장_이규일(李圭一)_시권,1888,이규일(李圭一),소과,1888년 식년시 소과 복시 종장에서 이규일(李圭一)이 작성한 답안지,次下外,三之六十三(3등 63인),,74.5,169.5,한국고문서자료관,경주 소정 경주이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1888.0000-20101008.B041a_062_00451_XXX,
,S18870818SF121,1887년_식년_진사시_초시_초장_임헌재(任軒宰)_시권,1887,임헌재(任軒宰),소과,1887년 식년시 소과 초시 초장에서 임헌재(任軒宰)가 작성한 답안지,미상,미상,,64.5,155.5,한국고문서자료관,이천 고백 풍천임씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1888.0000-20101008.B047a_071_00191_XXX,"한국고문서사이트에 1888년 시권이라고 나와 있으나, 시제를 보면 1887년 시권인 것으로 추정됨"
,S18880513B,1888년_별시_문과_정인헌(鄭寅憲)_시권,1888,정인헌(鄭寅憲),대과,1888년 별시 대과 초시/복시에서 정인헌(鄭寅憲)이 작성한 답안지,次下外,미상,,51.2,188,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1888.0000-20170801.C0601_002_00357_XXX,시제가 表이므로 1888년 별시 대과 초시 또는 복시로 추정
,S18840819SF112,1884년_식년_진사시_초시_초장_박지근(朴志瑾)_시권,1884,박지근(朴志瑾),소과,1884년 식년시 소과 초시 초장에서 박지근(朴志瑾)이 작성한 답안지,次上,미상,,67,162,한국고문서자료관,밀양 신호 밀성박씨·덕남서원,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1890.1111-20101008.B051a_076_00238_XXX,"한국고문서사이트에 1890년 시권이라고 나와 있으나, 시제를 보면 1884년 시권인 것으로 추정됨"
,S18910915SS100,1891년_식년_진사시_복시_초장_정연석(鄭然奭)_시권,1891,정연석(鄭然奭),소과,1891년 식년시 소과 복시 초장에서 정연석(鄭然奭)이 작성한 답안지,次下外,二之十七(2등 17인),,80,166,한국고문서자료관,거창 강동 초계정씨 동계 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1891.0000-20101008.B013a_023_00161_XXX,기존 Exam 시트에 없는 1891년_식년시소과_복시(초장)에 해당하는 시험 정보를 시권 내용을 통해 확인함. Exam 시트에 추가해야 함.
,S18910225SF121,1891년_증광_진사시_초시_초장_이종문(李鍾文)_시권,1891,이종문(李鍾文),소과,1891년 증광시 소과 초시 초장에서 이종문(李鍾文)이 작성한 답안지,次上,"미상(3등 342위-사마방목, 백패에 의거)",,75.5,173,한국고문서자료관,경주 소정 경주이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1891.0000-20101008.B041a_062_00450_XXX,
,S18910522SS121,1891년_증광_진사시_복시_초장_이종문(李鍾文)_시권,1891,이종문(李鍾文),소과,1891년 증광시 소과 복시 초장에서 이종문(李鍾文)이 작성한 답안지,次上,미상,,27.5,157,한국고문서자료관,경주 소정 경주이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1891.0000-20101008.B041a_062_00458_XXX,
,S18910307BF2,1891년_증광_문과_초시_중장_이병유(李秉裕)_시권,1891,이병유(李秉裕),대과,1891년 증광시 대과 초시 중장에서 이병유(李秉裕)가 작성한 답안지,次下外,미상,,206,58,한국고문서자료관,경주 옥산 여주이씨 독락당,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1891.0000-20101008.B043a_065_00635_XXX,기존 Exam 시트에 없는 1891년 증광시 문과 초시(중장)에 해당하는 시제 확인됨. Exam시트에 추가해야 함
